degree,λ,mae,mse,rmse
258,0.0001,350.004456862316,365888.2399090824,604.8869645719624
258,0.01,51.87619193345915,5072.303852161741,71.22010848181671
258,0.1,28.21848609994515,1456.2186574876785,38.16043314072416
258,1,13.61129631907388,278.6928883075481,16.694097409190714
258,10,15.71751727370254,388.8050282662863,19.71813957416587
258,100,5.183352208601467,43.831555080359664,6.6205403918683
258,1000,8.204601506730537,88.34356776845325,9.399125904489908
258,10000,4.853982014746011,33.16146582176262,5.758599293383993
258,100000,16.35311322354389,288.89207418970216,16.99682541505037
259,1e-05,155.56719990433015,56254.084391649914,237.17943500997282
259,0.0001,350.00445686993845,365888.2399172358,604.886964578702
259,0.01,51.876191933341595,5072.303852146037,71.22010848170646
259,0.001,44.1465986966742,7383.64567901254,85.92814253207467
259,1,13.611296319076565,278.69288830764077,16.69409740919349
259,0.1,28.218486099938506,1456.2186574873585,38.16043314071997
259,100,5.183352208601476,43.831555080359834,6.620540391868313
259,10,15.717517273702626,388.8050282662895,19.718139574165953
259,1000,8.204601506730544,88.34356776845335,9.399125904489914
259,10000,4.85398201474601,33.16146582176262,5.758599293383993
260,1e-05,155.5671998976293,56254.08438569189,237.17943499741264
259,100000,16.35311322354389,288.89207418970216,16.99682541505037
260,0.0001,350.0044568599438,365888.2399073953,604.8869645705678
260,0.001,44.14659869677085,7383.645679065814,85.92814253238467
260,0.01,51.87619193311517,5072.303852114428,71.22010848148456
260,0.1,28.21848609993877,1456.2186574872853,38.16043314071901
260,1,13.611296319076965,278.69288830765237,16.694097409193837
260,10,15.717517273702523,388.80502826628555,19.718139574165853
260,100,5.183352208601469,43.83155508035971,6.620540391868304
260,1000,8.204601506730533,88.3435677684532,9.399125904489907
260,10000,4.853982014746011,33.16146582176262,5.758599293383993
260,100000,16.35311322354389,288.89207418970216,16.99682541505037
261,1e-05,155.56719992224248,56254.08440208709,237.17943503197552
261,0.0001,350.00445686088483,365888.2399070549,604.8869645702864
261,0.001,44.14659869689006,7383.645679111955,85.92814253265315
261,0.01,51.876191933188785,5072.303852124939,71.22010848155834
261,0.1,28.218486099942737,1456.218657487555,38.16043314072254
261,1,13.611296319077326,278.692888307667,16.694097409194274
261,10,15.717517273702695,388.8050282662927,19.718139574166035
261,100,5.183352208601476,43.831555080359834,6.620540391868313
261,1000,8.204601506730544,88.34356776845334,9.399125904489914
261,10000,4.853982014746012,33.16146582176264,5.758599293383995
261,100000,16.35311322354389,288.89207418970216,16.99682541505037
262,1e-05,155.56719993456463,56254.08440759875,237.17943504359468
262,0.0001,350.0044568620398,365888.2399093312,604.8869645721679
262,0.001,44.14659869699158,7383.645679154178,85.92814253289883
262,0.01,51.876191933250404,5072.303852133043,71.22010848161524
262,0.1,28.218486099929482,1456.2186574865684,38.160433140709614
262,1,13.611296319076153,278.69288830762554,16.694097409193034
262,10,15.717517273702692,388.8050282662926,19.71813957416603
262,100,5.183352208601475,43.831555080359806,6.62054039186831
262,1000,8.204601506730546,88.34356776845341,9.399125904489917
262,10000,4.85398201474601,33.16146582176262,5.758599293383993
262,100000,16.35311322354389,288.89207418970216,16.99682541505037
263,1e-05,155.56719990539347,56254.084390356074,237.17943500724525
263,0.0001,350.0044568674829,365888.23991537123,604.8869645771607
263,0.01,51.87619193324544,5072.303852130512,71.22010848159746
263,0.001,44.14659869688213,7383.645679090106,85.92814253252601
263,10,15.717517273702695,388.8050282662924,19.718139574166027
263,1,13.611296319075164,278.6928883075905,16.694097409191983
263,0.1,28.218486099940137,1456.2186574874702,38.16043314072143
263,100,5.183352208601473,43.831555080359784,6.6205403918683094
263,1000,8.204601506730535,88.34356776845321,9.399125904489907
263,10000,4.853982014746012,33.16146582176264,5.758599293383995
263,100000,16.35311322354389,288.89207418970216,16.99682541505037
264,1e-05,155.56719990167582,56254.084390865326,237.17943500831882
264,0.0001,350.00445686434034,365888.23991161253,604.8869645740538
264,0.001,44.14659869698404,7383.645679131944,85.92814253276946
264,0.01,51.87619193324165,5072.303852131899,71.2201084816072
264,1,13.611296319075896,278.69288830761747,16.694097409192793
264,0.1,28.218486099926118,1456.218657486294,38.16043314070602
264,10,15.717517273702613,388.8050282662892,19.718139574165946
264,100,5.183352208601469,43.83155508035971,6.620540391868304
264,1000,8.204601506730537,88.34356776845324,9.399125904489908
264,10000,4.85398201474601,33.16146582176262,5.758599293383993
264,100000,16.35311322354389,288.89207418970216,16.99682541505037
265,1e-05,155.5671999127707,56254.0843956828,237.17943501847458
265,0.0001,350.0044568629954,365888.23991106957,604.8869645736049
265,0.001,44.146598696702966,7383.64567903378,85.92814253219827
265,0.01,51.87619193323383,5072.303852130468,71.22010848159717
265,0.1,28.21848609993446,1456.2186574869554,38.16043314071468
265,1,13.611296319075812,278.69288830761457,16.694097409192704
265,10,15.717517273702592,388.80502826628873,19.718139574165935
265,100,5.18335220860147,43.83155508035972,6.620540391868304
265,1000,8.204601506730537,88.34356776845325,9.399125904489908
265,10000,4.85398201474601,33.16146582176262,5.758599293383993
265,100000,16.353113223543886,288.89207418970216,16.99682541505037
266,1e-05,155.56719989263135,56254.08438542066,237.17943499684085
266,0.0001,350.0044568617699,365888.23990880605,604.8869645717339
266,0.001,44.14659869673352,7383.645679049865,85.92814253229186
266,0.01,51.87619193331163,5072.303852141461,71.22010848167434
266,1,13.611296319076091,278.6928883076246,16.694097409193006
266,0.1,28.21848609994116,1456.2186574874843,38.160433140721615
266,10,15.717517273702626,388.8050282662896,19.718139574165956
266,100,5.183352208601468,43.8315550803597,6.620540391868302
266,1000,8.204601506730533,88.3435677684532,9.399125904489907
266,10000,4.853982014746012,33.16146582176264,5.758599293383995
266,100000,16.35311322354389,288.89207418970216,16.99682541505037
267,1e-05,155.5671998833577,56254.08438208314,237.179434989805
267,0.0001,350.00445686319443,365888.23990961665,604.8869645724039
267,0.001,44.1465986968961,7383.645679104255,85.92814253260835
267,0.01,51.876191933267535,5072.303852134149,71.220108481623
267,1,13.611296319075866,278.692888307613,16.694097409192658
267,0.1,28.21848609993231,1456.2186574867796,38.16043314071238
267,10,15.717517273702645,388.80502826629026,19.718139574165974
267,100,5.1833522086014705,43.831555080359756,6.620540391868307
267,1000,8.204601506730544,88.34356776845334,9.399125904489914
267,10000,4.853982014746012,33.16146582176264,5.758599293383995
267,100000,16.35311322354389,288.89207418970216,16.99682541505037
268,0.0001,350.0044568652315,365888.2399124599,604.8869645747542
268,1e-05,155.56719990274595,56254.08439322992,237.17943501330362
268,0.001,44.14659869653167,7383.645678954851,85.92814253173898
268,0.01,51.87619193323244,5072.303852129252,71.22010848158862
268,0.1,28.218486099928516,1456.218657486515,38.16043314070891
268,1,13.611296319076652,278.69288830764225,16.694097409193535
268,10,15.717517273702656,388.8050282662913,19.718139574166
268,100,5.183352208601471,43.83155508035977,6.620540391868308
268,1000,8.204601506730544,88.34356776845335,9.399125904489914
268,10000,4.85398201474601,33.16146582176262,5.758599293383993
269,1e-05,155.56719991171488,56254.08439601347,237.17943501917165
268,100000,16.35311322354389,288.89207418970216,16.99682541505037
269,0.001,44.146598696687924,7383.6456790255415,85.92814253215032
269,0.0001,350.00445686065285,365888.239906775,604.886964570055
269,0.01,51.87619193321872,5072.303852126931,71.22010848157232
269,0.1,28.218486099933166,1456.2186574869,38.160433140713955
269,1,13.61129631907711,278.6928883076582,16.69409740919401
269,10,15.717517273702583,388.805028266288,19.718139574165914
269,100,5.183352208601469,43.83155508035971,6.620540391868304
269,1000,8.204601506730537,88.34356776845325,9.399125904489908
269,100000,16.35311322354389,288.89207418970216,16.99682541505037
269,10000,4.85398201474601,33.16146582176262,5.758599293383993
270,1e-05,155.56719991431717,56254.08439728984,237.1794350218624
270,0.0001,350.00445686659015,365888.23991428566,604.8869645762634
270,0.001,44.14659869691655,7383.6456791112405,85.92814253264899
270,0.01,51.87619193327362,5072.303852134678,71.22010848162672
270,0.1,28.21848609993685,1456.218657487131,38.16043314071698
270,1,13.611296319076912,278.6928883076507,16.694097409193787
270,10,15.717517273702649,388.80502826629004,19.718139574165967
270,100,5.183352208601468,43.831555080359706,6.620540391868303
270,1000,8.204601506730544,88.34356776845335,9.399125904489914
270,10000,4.853982014746012,33.16146582176263,5.758599293383994
271,1e-05,155.5671999075272,56254.08439199961,237.17943501071
270,100000,16.35311322354389,288.89207418970216,16.99682541505037
271,0.0001,350.0044568651601,365888.2399127702,604.8869645750107
271,0.001,44.14659869670435,7383.645679035604,85.92814253220888
271,0.01,51.876191933222174,5072.303852127819,71.22010848157856
271,0.1,28.21848609993896,1456.2186574873103,38.160433140719334
271,1,13.611296319077825,278.69288830768625,16.69409740919485
271,10,15.717517273702692,388.8050282662921,19.71813957416602
271,100,5.18335220860147,43.831555080359735,6.620540391868305
271,1000,8.204601506730546,88.34356776845338,9.399125904489916
271,10000,4.85398201474601,33.16146582176262,5.758599293383993
271,100000,16.35311322354389,288.89207418970216,16.99682541505037
272,1e-05,155.56719991258748,56254.08439445031,237.17943501587635
272,0.0001,350.0044568657108,365888.23991333385,604.8869645754766
272,0.001,44.146598696794086,7383.645679075776,85.92814253244262
272,0.01,51.87619193320246,5072.303852124873,71.22010848155789
272,0.1,28.21848609993507,1456.2186574870298,38.160433140715654
272,1,13.611296319077287,278.69288830766374,16.69409740919418
272,10,15.717517273702656,388.80502826629055,19.71813957416598
272,100,5.183352208601469,43.83155508035972,6.620540391868304
272,1000,8.204601506730537,88.34356776845325,9.399125904489908
272,10000,4.85398201474601,33.16146582176262,5.758599293383993
272,100000,16.35311322354389,288.89207418970216,16.99682541505037
273,1e-05,155.56719992533533,56254.08440250208,237.17943503285034
273,0.0001,350.00445686396523,365888.2399117953,604.8869645742049
273,0.001,44.1465986968915,7383.6456791266555,85.92814253273869
273,0.01,51.876191933242325,5072.303852129391,71.2201084815896
273,0.1,28.21848609993333,1456.218657486903,38.160433140714
273,1,13.611296319076523,278.69288830763867,16.694097409193425
273,10,15.71751727370261,388.8050282662887,19.71813957416593
273,100,5.18335220860147,43.83155508035974,6.620540391868306
273,1000,8.204601506730544,88.34356776845334,9.399125904489914
273,10000,4.853982014746012,33.16146582176264,5.758599293383995
273,100000,16.35311322354389,288.89207418970216,16.99682541505037
274,1e-05,155.5671999464935,56254.08441283799,237.17943505463958
274,0.0001,350.00445686347194,365888.2399107466,604.8869645733379
274,0.001,44.146598696829116,7383.645679083031,85.92814253248484
274,0.01,51.87619193319965,5072.303852124212,71.22010848155324
274,0.1,28.21848609993184,1456.2186574867778,38.16043314071236
274,1,13.611296319077168,278.6928883076616,16.69409740919411
274,10,15.717517273702645,388.8050282662902,19.71813957416597
274,100,5.183352208601468,43.8315550803597,6.620540391868302
274,1000,8.204601506730546,88.34356776845337,9.399125904489916
274,10000,4.853982014746012,33.16146582176264,5.758599293383995
274,100000,16.35311322354389,288.89207418970216,16.99682541505037
275,1e-05,155.56719992052888,56254.08440030583,237.1794350282204
275,0.0001,350.00445686397615,365888.23991153133,604.8869645739866
275,0.001,44.14659869667412,7383.6456790259035,85.92814253215244
275,0.01,51.87619193320612,5072.3038521247945,71.22010848155733
275,0.1,28.218486099935802,1456.2186574870382,38.16043314071577
275,1,13.611296319076732,278.6928883076449,16.694097409193613
275,10,15.717517273702676,388.80502826629134,19.718139574166
275,100,5.183352208601468,43.8315550803597,6.620540391868302
275,1000,8.204601506730542,88.34356776845334,9.399125904489914
275,100000,16.35311322354389,288.89207418970216,16.99682541505037
275,10000,4.85398201474601,33.16146582176262,5.758599293383993
276,1e-05,155.56719992533868,56254.08440407254,237.17943503616107
276,0.0001,350.00445686326435,365888.2399107942,604.8869645733773
276,0.001,44.146598696654685,7383.645679014093,85.92814253208371
276,0.01,51.87619193323425,5072.303852129775,71.22010848159229
276,0.1,28.21848609993154,1456.2186574867549,38.16043314071205
276,1,13.611296319077203,278.6928883076631,16.694097409194157
276,10,15.717517273702645,388.80502826629015,19.71813957416597
276,100,5.18335220860147,43.83155508035974,6.620540391868306
276,1000,8.204601506730546,88.34356776845338,9.399125904489916
276,10000,4.853982014746011,33.16146582176262,5.758599293383993
276,100000,16.35311322354389,288.89207418970216,16.99682541505037
277,1e-05,155.56719992727574,56254.08440302135,237.17943503394503
277,0.001,44.14659869667699,7383.645679019427,85.92814253211475
277,0.0001,350.00445686814,365888.23991594795,604.8869645776374
277,0.01,51.87619193328093,5072.303852135809,71.22010848163467
277,0.1,28.218486099936353,1456.2186574871414,38.16043314071712
277,1,13.611296319076851,278.6928883076487,16.694097409193727
277,10,15.717517273702613,388.8050282662887,19.71813957416593
277,100,5.1833522086014705,43.831555080359756,6.620540391868307
277,1000,8.204601506730533,88.3435677684532,9.399125904489907
277,10000,4.853982014746011,33.161465821762626,5.758599293383993
277,100000,16.35311322354389,288.89207418970216,16.99682541505037
278,1e-05,155.5671999201699,56254.08439895203,237.17943502536644
278,0.01,51.87619193326037,5072.303852132376,71.22010848161055
278,0.0001,350.0044568637914,365888.2399110811,604.8869645736145
278,0.001,44.14659869674866,7383.645679053314,85.92814253231192
278,0.1,28.218486099933735,1456.218657486839,38.16043314071316
278,1,13.6112963190767,278.6928883076443,16.694097409193596
278,10,15.717517273702713,388.8050282662929,19.718139574166038
278,100,5.183352208601464,43.831555080359635,6.620540391868298
278,1000,8.204601506730535,88.3435677684532,9.399125904489907
278,10000,4.853982014746012,33.16146582176263,5.758599293383994
278,100000,16.35311322354389,288.89207418970216,16.99682541505037
279,1e-05,155.5671999112863,56254.08439522933,237.1794350175186
279,0.0001,350.00445686011483,365888.2399072023,604.8869645704083
279,0.001,44.146598696747645,7383.645679047632,85.92814253227887
279,0.01,51.876191933233336,5072.3038521296585,71.22010848159148
279,0.1,28.21848609993898,1456.218657487311,38.16043314071934
279,1,13.61129631907677,278.6928883076471,16.694097409193677
279,10,15.717517273702672,388.8050282662913,19.718139574166
279,100,5.183352208601468,43.8315550803597,6.620540391868302
279,1000,8.204601506730542,88.34356776845334,9.399125904489914
279,10000,4.85398201474601,33.16146582176262,5.758599293383993
279,100000,16.35311322354389,288.89207418970216,16.99682541505037
280,1e-05,155.567199934289,56254.084407307695,237.1794350429811
280,0.0001,350.0044568665376,365888.2399140294,604.8869645760515
280,0.001,44.146598696661066,7383.645679007388,85.92814253204469
280,0.01,51.87619193325281,5072.303852131818,71.22010848160663
280,0.1,28.218486099940677,1456.2186574874165,38.16043314072073
280,1,13.611296319076278,278.69288830762997,16.694097409193166
280,10,15.717517273702645,388.8050282662902,19.71813957416597
280,100,5.183352208601474,43.831555080359806,6.62054039186831
280,1000,8.204601506730539,88.34356776845328,9.39912590448991
280,10000,4.85398201474601,33.16146582176262,5.758599293383993
280,100000,16.35311322354389,288.89207418970216,16.99682541505037
281,1e-05,155.56719991865143,56254.08439766238,237.17943502264774
281,0.01,51.876191933257196,5072.3038521328845,71.22010848161413
281,0.001,44.146598696685615,7383.645679024065,85.92814253214173
281,0.0001,350.0044568662256,365888.2399134811,604.8869645755983
281,0.1,28.218486099941273,1456.2186574874117,38.16043314072066
281,100,5.183352208601461,43.83155508035957,6.6205403918682935
281,10,15.717517273702642,388.80502826628987,19.718139574165964
281,1,13.611296319076962,278.6928883076552,16.694097409193922
281,1000,8.204601506730542,88.34356776845334,9.399125904489914
281,10000,4.85398201474601,33.16146582176262,5.758599293383993
281,100000,16.353113223543886,288.89207418970216,16.99682541505037
282,1e-05,155.5671999296146,56254.08440391487,237.17943503582867
282,0.0001,350.0044568668257,365888.23991521576,604.8869645770321
282,0.01,51.87619193319178,5072.303852123938,71.22010848155132
282,0.001,44.14659869665381,7383.6456790126085,85.92814253207507
282,0.1,28.21848609994166,1456.2186574875102,38.16043314072195
282,1,13.611296319076255,278.69288830762827,16.694097409193116
282,100,5.18335220860147,43.83155508035972,6.620540391868304
282,10,15.717517273702798,388.80502826629646,19.71813957416613
282,1000,8.204601506730532,88.34356776845316,9.399125904489903
282,10000,4.85398201474601,33.16146582176262,5.758599293383993
282,100000,16.35311322354389,288.89207418970216,16.99682541505037
283,1e-05,155.5671999332858,56254.08440652132,237.17943504132333
283,0.0001,350.0044568613945,365888.2399085103,604.8869645714894
283,0.001,44.14659869668747,7383.645679017404,85.92814253210298
283,0.01,51.876191933258845,5072.303852133122,71.2201084816158
283,0.1,28.218486099936232,1456.2186574871073,38.16043314071667
283,1,13.611296319076171,278.6928883076255,16.69409740919303
283,10,15.717517273702676,388.80502826629134,19.718139574166
283,100,5.183352208601469,43.83155508035973,6.620540391868305
283,1000,8.204601506730537,88.34356776845328,9.39912590448991
283,10000,4.85398201474601,33.16146582176262,5.758599293383993
283,100000,16.35311322354389,288.89207418970216,16.99682541505037
284,1e-05,155.5671999153256,56254.08439769156,237.17943502270924
284,0.0001,350.00445686631275,365888.23991368775,604.8869645757691
284,0.001,44.14659869673995,7383.645679042679,85.92814253225005
284,0.01,51.87619193323868,5072.303852130656,71.22010848159849
284,0.1,28.2184860999432,1456.2186574875861,38.160433140722944
284,1,13.611296319076152,278.69288830762355,16.694097409192974
284,10,15.71751727370258,388.8050282662874,19.7181395741659
284,100,5.183352208601461,43.83155508035957,6.6205403918682935
284,1000,8.204601506730546,88.34356776845338,9.399125904489916
284,10000,4.853982014746012,33.16146582176264,5.758599293383995
284,100000,16.35311322354389,288.89207418970216,16.99682541505037
285,0.0001,350.004456867503,365888.23991536844,604.8869645771583
285,1e-05,155.5671999312457,56254.08440498764,237.1794350380902
285,0.001,44.1465986966499,7383.645679001078,85.92814253200798
285,0.01,51.87619193315573,5072.303852119511,71.22010848152024
285,1,13.611296319076459,278.6928883076356,16.694097409193333
285,0.1,28.21848609994257,1456.218657487573,38.16043314072277
285,10,15.717517273702656,388.8050282662905,19.718139574165978
285,100,5.1833522086014625,43.83155508035959,6.620540391868294
285,1000,8.204601506730533,88.3435677684532,9.399125904489907
285,10000,4.85398201474601,33.16146582176262,5.758599293383993
285,100000,16.35311322354389,288.89207418970216,16.99682541505037
286,1e-05,155.567199928295,56254.08440345914,237.17943503486794
286,0.0001,350.0044568684982,365888.2399164641,604.8869645780641
286,0.001,44.1465986967078,7383.645679023045,85.9281425321358
286,0.01,51.876191933226124,5072.3038521288,71.22010848158546
286,0.1,28.218486099942712,1456.2186574876248,38.160433140723455
286,1,13.611296319076912,278.692888307652,16.694097409193827
286,10,15.717517273702637,388.80502826628975,19.71813957416596
286,100,5.183352208601471,43.83155508035977,6.620540391868308
286,1000,8.204601506730537,88.34356776845324,9.399125904489908
286,100000,16.35311322354389,288.89207418970216,16.99682541505037
286,10000,4.85398201474601,33.16146582176262,5.758599293383993
287,1e-05,155.5671999435319,56254.084410080824,237.17943504882717
287,0.0001,350.0044568647695,365888.2399122048,604.8869645745433
287,0.001,44.14659869679913,7383.645679073027,85.92814253242663
287,0.01,51.87619193318254,5072.303852122238,71.22010848153938
287,0.1,28.218486099942844,1456.218657487605,38.16043314072319
287,1,13.61129631907599,278.6928883076168,16.69409740919277
287,10,15.717517273702592,388.8050282662877,19.718139574165907
287,100,5.183352208601471,43.83155508035977,6.620540391868308
287,1000,8.204601506730533,88.3435677684532,9.399125904489907
287,10000,4.85398201474601,33.16146582176262,5.758599293383993
288,1e-05,155.56719995825762,56254.084418512786,237.17943506660265
287,100000,16.35311322354389,288.89207418970216,16.99682541505037
288,0.0001,350.00445686553365,365888.2399123332,604.8869645746495
288,0.001,44.14659869667004,7383.645678989163,85.92814253193865
288,0.01,51.8761919331838,5072.303852122059,71.22010848153812
288,0.1,28.218486099945796,1456.2186574877953,38.16043314072569
288,1,13.611296319077178,278.69288830766016,16.694097409194068
288,10,15.717517273702645,388.8050282662901,19.718139574165967
288,100,5.183352208601474,43.8315550803598,6.62054039186831
288,1000,8.204601506730535,88.34356776845321,9.399125904489907
288,10000,4.853982014746012,33.16146582176264,5.758599293383995
288,100000,16.35311322354389,288.89207418970216,16.99682541505037
289,1e-05,155.5671999089828,56254.08439567294,237.17943501845377
289,0.0001,350.00445686370904,365888.23991107574,604.88696457361
289,0.001,44.1465986966139,7383.6456789964395,85.92814253198098
289,0.01,51.87619193317501,5072.303852122468,71.220108481541
289,0.1,28.218486099939234,1456.2186574873333,38.16043314071963
289,1,13.611296319076228,278.6928883076279,16.694097409193105
289,10,15.717517273702603,388.8050282662883,19.718139574165924
289,100,5.183352208601466,43.83155508035966,6.6205403918683
289,1000,8.204601506730544,88.34356776845335,9.399125904489914
289,10000,4.85398201474601,33.16146582176262,5.758599293383993
289,100000,16.35311322354389,288.89207418970216,16.99682541505037
290,1e-05,155.5671999151892,56254.084396737526,237.17943502069804
290,0.001,44.14659869685431,7383.645679096644,85.92814253256405
290,0.0001,350.00445686426343,365888.23991183727,604.8869645742395
290,0.01,51.8761919331797,5072.303852122686,71.22010848154252
290,1,13.611296319077114,278.692888307659,16.694097409194036
290,0.1,28.218486099941504,1456.2186574875518,38.160433140722496
290,10,15.71751727370268,388.80502826629146,19.718139574166003
290,100,5.183352208601471,43.83155508035976,6.620540391868308
290,1000,8.204601506730535,88.3435677684532,9.399125904489907
290,10000,4.853982014746011,33.16146582176262,5.758599293383993
290,100000,16.35311322354389,288.89207418970216,16.99682541505037
291,1e-05,155.56719992278653,56254.084400401065,237.17943502842118
291,0.0001,350.0044568622709,365888.2399098338,604.8869645725835
291,0.01,51.876191933225165,5072.303852128889,71.22010848158608
291,0.001,44.14659869674768,7383.645679044982,85.92814253226345
291,0.1,28.218486099940943,1456.2186574874745,38.16043314072148
291,1,13.611296319076835,278.692888307649,16.694097409193738
291,100,5.183352208601465,43.831555080359635,6.620540391868298
291,10,15.717517273702665,388.8050282662911,19.718139574165995
291,1000,8.204601506730546,88.34356776845341,9.399125904489917
291,10000,4.853982014746012,33.16146582176264,5.758599293383995
292,1e-05,155.56719994658562,56254.08441444985,237.17943505803754
291,100000,16.35311322354389,288.89207418970216,16.99682541505037
292,0.0001,350.00445686539047,365888.2399131576,604.8869645753309
292,0.001,44.14659869671458,7383.645679036609,85.92814253221472
292,0.01,51.8761919332478,5072.303852132401,71.22010848161074
292,0.1,28.218486099940485,1456.2186574874413,38.16043314072105
292,1,13.611296319077505,278.6928883076735,16.69409740919447
292,10,15.717517273702692,388.8050282662926,19.71813957416603
292,100,5.183352208601472,43.83155508035977,6.620540391868308
292,1000,8.204601506730539,88.34356776845328,9.39912590448991
292,10000,4.853982014746011,33.16146582176262,5.758599293383993
292,100000,16.35311322354389,288.89207418970216,16.99682541505037
293,1e-05,155.56719995306437,56254.084415318684,237.17943505986915
293,0.0001,350.00445686708184,365888.2399151335,604.8869645769641
293,0.001,44.146598696639735,7383.645678993491,85.92814253196383
293,0.01,51.876191933262646,5072.303852134828,71.22010848162778
293,0.1,28.218486099941543,1456.2186574875325,38.16043314072224
293,1,13.611296319077487,278.6928883076716,16.694097409194413
293,10,15.717517273702649,388.80502826629066,19.718139574165985
293,100,5.183352208601467,43.831555080359664,6.6205403918683
293,1000,8.204601506730533,88.3435677684532,9.399125904489907
293,10000,4.85398201474601,33.16146582176262,5.758599293383993
294,1e-05,155.56719994455733,56254.084412771495,237.17943505449938
293,100000,16.35311322354389,288.89207418970216,16.99682541505037
294,0.0001,350.00445686624465,365888.23991411465,604.886964576122
294,0.001,44.14659869665819,7383.645679002636,85.92814253201703
294,0.01,51.87619193324509,5072.303852131996,71.2201084816079
294,0.1,28.218486099937245,1456.218657487191,38.16043314071777
294,1000,8.204601506730537,88.34356776845324,9.399125904489908
294,1,13.611296319076542,278.6928883076393,16.694097409193446
294,10,15.717517273702676,388.80502826629123,19.718139574166
294,100,5.183352208601462,43.83155508035959,6.620540391868294
294,10000,4.853982014746011,33.16146582176262,5.758599293383993
294,100000,16.35311322354389,288.89207418970216,16.99682541505037
295,1e-05,155.5671999188935,56254.08439989232,237.1794350273487
295,0.0001,350.0044568670158,365888.2399151653,604.8869645769904
295,0.001,44.14659869654292,7383.645678978055,85.928142531874
295,0.01,51.87619193320744,5072.303852128315,71.22010848158205
295,0.1,28.21848609993834,1456.218657487297,38.16043314071916
295,1,13.611296319077418,278.6928883076716,16.694097409194413
295,10,15.717517273702782,388.8050282662961,19.71813957416612
295,100,5.183352208601468,43.8315550803597,6.620540391868302
295,1000,8.204601506730537,88.34356776845323,9.399125904489908
295,10000,4.853982014746012,33.16146582176264,5.758599293383995
295,100000,16.35311322354389,288.89207418970216,16.99682541505037
296,1e-05,155.56719993533184,56254.08440743352,237.17943504324634
296,0.0001,350.00445686214925,365888.2399087595,604.8869645716954
296,0.001,44.14659869669343,7383.645679029449,85.92814253217306
296,0.01,51.87619193318959,5072.303852124645,71.22010848155628
296,0.1,28.218486099941877,1456.218657487551,38.16043314072248
296,1,13.611296319076665,278.69288830764236,16.694097409193535
296,10,15.717517273702713,388.80502826629333,19.718139574166052
296,100,5.183352208601471,43.83155508035976,6.620540391868308
296,1000,8.204601506730537,88.34356776845324,9.399125904489908
296,10000,4.85398201474601,33.16146582176262,5.758599293383993
296,100000,16.35311322354389,288.89207418970216,16.99682541505037
297,1e-05,155.56719993252946,56254.08440583526,237.17943503987706
297,0.0001,350.0044568631946,365888.23991113296,604.8869645736573
297,0.001,44.14659869682553,7383.645679081053,85.92814253247333
297,0.01,51.87619193322249,5072.303852128179,71.2201084815811
297,1,13.61129631907701,278.6928883076533,16.694097409193862
297,0.1,28.218486099937227,1456.2186574871305,38.160433140716975
297,10,15.717517273702576,388.8050282662871,19.718139574165892
297,100,5.183352208601466,43.83155508035965,6.620540391868299
297,1000,8.20460150673054,88.34356776845331,9.399125904489912
297,10000,4.853982014746012,33.16146582176264,5.758599293383995
298,1e-05,155.56719993092764,56254.08440633157,237.17943504092332
297,100000,16.35311322354389,288.89207418970216,16.99682541505037
298,0.001,44.14659869682765,7383.6456791063465,85.92814253262051
298,0.0001,350.00445686356994,365888.239910795,604.886964573378
298,1,13.611296319075622,278.692888307607,16.694097409192477
298,0.01,51.87619193328438,5072.303852137697,71.22010848164791
298,0.1,28.21848609993814,1456.218657487231,38.16043314071829
298,10,15.71751727370271,388.80502826629305,19.718139574166045
298,100,5.1833522086014705,43.83155508035974,6.620540391868306
298,1000,8.204601506730537,88.34356776845324,9.399125904489908
298,10000,4.853982014746012,33.16146582176264,5.758599293383995
298,100000,16.35311322354389,288.89207418970216,16.99682541505037
299,1e-05,155.5671999420723,56254.08441155093,237.1794350519263
299,0.0001,350.00445686080144,365888.23990766116,604.8869645707875
299,0.001,44.146598696628566,7383.645679002121,85.92814253201405
299,0.1,28.21848609992459,1456.218657486193,38.16043314070469
299,0.01,51.87619193326707,5072.303852136016,71.22010848163612
299,1,13.611296319076704,278.69288830764606,16.69409740919365
299,10,15.717517273702706,388.80502826629237,19.718139574166027
299,100,5.183352208601468,43.831555080359685,6.6205403918683015
299,1000,8.204601506730535,88.3435677684532,9.399125904489907
299,10000,4.85398201474601,33.16146582176262,5.758599293383993
299,100000,16.35311322354389,288.89207418970216,16.99682541505037
300,1e-05,155.56719994572535,56254.08441165838,237.17943505215283
300,0.0001,350.0044568603165,365888.23990721256,604.8869645704167
300,0.01,51.87619193327511,5072.303852136383,71.22010848163869
300,0.001,44.14659869670834,7383.645679046296,85.9281425322711
300,0.1,28.218486099942737,1456.2186574876575,38.16043314072388
300,1,13.611296319077274,278.6928883076676,16.694097409194292
300,10,15.717517273702626,388.8050282662894,19.718139574165953
300,100,5.183352208601475,43.831555080359806,6.62054039186831
300,10000,4.853982014746012,33.16146582176264,5.758599293383995
300,1000,8.204601506730546,88.34356776845341,9.399125904489917
301,1e-05,155.56719990464202,56254.084394029676,237.1794350149896
300,100000,16.35311322354389,288.89207418970216,16.99682541505037
301,0.0001,350.0044568673541,365888.2399151118,604.8869645769462
301,0.001,44.14659869676225,7383.645679074104,85.9281425324329
301,0.01,51.87619193316363,5072.303852122145,71.22010848153873
