degree,mae,mse,rmse,time
690,1.1928034031649747e+92,1.2296990589632602e+186,1.108917967643802e+93,6058894134
691,1.1185537899279288e+94,1.0841997546121827e+190,1.0412491318662325e+95,5704899148
692,6.520582569500732e+92,3.68313762213776e+187,6.068885912700749e+93,5863931023
693,4.648219699463005e+92,1.978773079165188e+187,4.448340228855239e+93,6167745999
694,1.4969917775788059e+93,1.906454290474649e+188,1.380744107528491e+94,6116945938
695,6.554715663851169e+93,3.753223521750597e+189,6.126355786069396e+94,5880919887
696,4.497579414082602e+93,1.766088782972152e+189,4.2024859107106496e+94,6007380317
698,7.130254034825016e+95,4.4607820665367095e+193,6.678908643286499e+96,5665015567
697,6.44578568804612e+93,3.636724927637461e+189,6.030526451013594e+94,5824829059
699,2.7948039185173437e+93,6.844473254598194e+188,2.6161944221709124e+94,5970721293
700,1.752189317290895e+94,2.6904119287811593e+190,1.640247520583756e+95,5966842911
701,9.291838373659145e+94,7.579966711845684e+191,8.706300426613868e+95,5993891648
702,5.20217433991801e+94,2.3796439054260638e+191,4.878159392051539e+95,6132293176
703,7.86543164542393e+94,5.4594998752114195e+191,7.388842856098253e+95,6049041551
704,1.6364865938552001e+95,2.3561901998440314e+192,1.5349886644024546e+96,6050417207
705,3.203187905852988e+95,9.085973080289964e+192,3.014294789878715e+96,6013408588
706,1.789488407360424e+95,2.8317825867696154e+192,1.6827901196434496e+96,5976164507
707,1.0713464119690013e+95,1.0130895521198573e+192,1.006523498046547e+96,6092845802
708,2.995145441783713e+94,8.008427739470625e+190,2.8299165605138654e+95,6237849677
709,4.03107702159907e+94,1.4262206813295666e+191,3.7765337034502505e+95,6130895825
711,4.380654742105738e+95,1.7043075185934508e+193,4.1283259544196006e+96,5847746878
710,3.1035636147119197e+95,8.592924128306988e+192,2.931368985355987e+96,6406430965
712,6.473481726650761e+95,3.740493348812677e+193,6.1159572830528145e+96,5819223156
713,8.348465747085337e+95,6.23720171820947e+193,7.8975956583060585e+96,6392336745
714,2.6917706101583862e+96,6.490387414057942e+194,2.5476238760966935e+97,6233535689
715,1.1154905119564964e+96,1.1106634197214154e+194,1.0538801733220981e+97,6287868786
716,1.9151741319437307e+96,3.2932680396575377e+194,1.814736355412967e+97,6045996523
718,2.7254746460615343e+96,6.682318706696128e+194,2.585018125022749e+97,6459381078
719,5.482928191277061e+96,2.7053317180409106e+195,5.201280340493974e+97,6363841743
717,1.5505898242780256e+97,2.1650254515076265e+196,1.4714025457051604e+98,6748810210
720,7.237080532590616e+96,4.717535922024202e+195,6.86843207873835e+97,6400277851
721,2.467988461121339e+96,5.451757652206925e+194,2.334899923381498e+97,5851059166
723,1.0380853768236396e+96,9.350700061000652e+193,9.669901789056935e+96,6418441096
722,1.3859581182724885e+97,1.7369860836928796e+196,1.3179476786628821e+98,6533772311
724,1.3505924057672542e+97,1.6479707050872067e+196,1.2837331128732352e+98,6229990680
725,3.687567544269693e+98,1.2475970915097268e+199,3.5321340454599495e+99,6041623113
726,5.1302520084696184e+97,2.403895092547808e+197,4.902953286079532e+98,6471700836
727,1.3106265485758123e+98,1.5700928537455355e+198,1.2530334607445786e+99,6705190841
728,3.8129526123160765e+97,1.336259359379187e+197,3.6554881471278046e+98,6268013609
729,3.4424834283645045e+98,1.0835238788296102e+199,3.2916923896828666e+99,6771546831
731,2.8336428500461463e+98,7.367605266113076e+198,2.7143333004833943e+99,6184039478
730,6.905427051175156e+96,4.573116014646884e+195,6.762481803780979e+97,6746849867
732,6.574800870151057e+98,3.963924105406921e+199,6.295970223410306e+99,6273716159
733,2.98890872040194e+98,8.201763528083144e+198,2.863872121461282e+99,6237814486
734,5.4922492362513e+98,2.775362440800359e+199,5.268170878777908e+99,6301715275
735,4.2355221409918617e+99,1.6490253171439776e+201,4.060819273427442e+100,6382956368
736,1.3455025079333468e+99,1.6710993319680465e+200,1.2927100726644186e+100,6719139737
737,2.1784577919297335e+99,4.3606131215693467e+200,2.0882081126097914e+100,6185780819
739,5.206137297208415e+98,2.51705327752162e+199,5.017024294860072e+99,6273972556
738,1.2085943222992662e+100,1.3522333655983364e+202,1.1628556942279366e+101,6816913132
740,3.741004733803807e+99,1.3013069667012515e+201,3.607363256869554e+100,6864776314
741,7.74539415153539e+99,5.550398818484582e+201,7.450099877508074e+100,6810836776
742,8.85520149494791e+99,7.290303015682613e+201,8.538327128707715e+100,6601944112
743,1.904576061771183e+100,3.386539015277553e+202,1.840255149504425e+101,6499031192
744,3.249638789305533e+99,9.86401172195467e+200,3.1407024249289634e+100,6883798644
745,2.23842234875229e+100,4.613070510396499e+202,2.147805975966288e+101,6806359354
746,1.3791768946272747e+100,1.7809044777685012e+202,1.3345053307381358e+101,6908204862
747,5.272626260304284e+100,2.5887007157819982e+203,5.087927589679317e+101,6894667534
748,3.893136317796531e+100,1.4200866835677163e+203,3.7684037516801676e+101,7038815910
749,4.498991144752328e+100,1.9003064558314883e+203,4.359250458314466e+101,7039098889
750,1.2564086203604947e+100,1.4870588810133292e+202,1.2194502372025393e+101,6730725572
751,2.45458409825641e+101,5.649110061833702e+204,2.376785657528609e+102,6976475039
752,1.0440204404435031e+101,1.040625914881205e+204,1.0201107365777526e+102,6073122068
753,3.972390192430479e+101,1.4890200223859506e+205,3.8587822203202276e+102,6581984887
754,3.8063749389376575e+100,1.3720792310911402e+203,3.704158785866422e+101,6853856129
755,7.989810173000881e+101,6.086773750929411e+205,7.80177784285698e+102,7215561782
756,6.0414302922645025e+100,3.4410296419693536e+203,5.866029016267609e+101,6491172994
757,5.0655144320799886e+101,2.4426901157903497e+205,4.94235785409186e+102,6975589418
758,3.194250062362214e+101,9.681604097142621e+204,3.1115276147163823e+102,6727478647
759,8.254582513203991e+101,6.508065950224283e+205,8.067258487382366e+102,6791608256
760,3.0460518846325246e+102,8.845501993043287e+206,2.9741388657968353e+103,7159295324
761,1.3974050951704336e+102,1.864516577709721e+206,1.365473023428043e+103,7005593690
762,1.8628640255371246e+103,3.3107546671371857e+208,1.8195479293322245e+104,6802420229
763,3.5117223894882644e+101,1.164797929222832e+205,3.4129136074955545e+102,7026450547
764,8.581074789007876e+101,7.0188072789710976e+205,8.377832224967923e+102,6824327670
765,7.223291797601877e+101,5.035694653316096e+205,7.096262856825483e+102,6892265412
766,1.5281599074292698e+102,2.2357416252228823e+206,1.4952396547787523e+103,6804312997
767,1.4907464009322255e+102,2.1346542268593972e+206,1.461045593696308e+103,7026963807
768,3.4428918966510827e+102,1.1235944151089477e+207,3.3520059891189747e+103,7199678177
769,3.3567420899919145e+103,1.0916704894476673e+209,3.3040437186085585e+104,6949296101
770,3.9373165786377816e+102,1.4954301592653021e+207,3.867079206927758e+103,7050219502
771,3.1251543505135617e+103,9.434066466039565e+208,3.071492546961422e+104,7127714355
772,6.539100483733931e+103,4.146414235225221e+209,6.439265668711939e+104,6939130068
773,2.5263187130700254e+103,6.185185636273993e+208,2.487003344644714e+104,7120180303
774,1.8734470775112747e+104,3.4071780093359076e+210,1.8458542763002466e+105,6952749217
775,1.2312853970006965e+105,1.46859653379459e+212,1.2118566473781418e+106,7161983433
776,1.463730866775237e+104,2.0816215753840993e+210,1.442782580773728e+105,7247263118
777,1.7574927217003565e+104,2.9951334056951736e+210,1.7306453725980877e+105,7185761428
778,3.491260024654932e+104,1.1876647028040776e+211,3.446251155682182e+105,7121811844
779,2.787438295030669e+103,7.5094912976071385e+208,2.740345105567388e+104,6961739334
780,1.440872057219816e+104,2.0328682400736767e+210,1.4257868845215532e+105,7352024623
781,6.266452948220928e+104,3.849432323002977e+211,6.204379358971353e+105,7214015864
782,6.653238162187447e+103,4.424491529694392e+209,6.651685147159623e+104,7285259668
783,5.739049664850253e+105,3.2325070983661426e+213,5.685514135384893e+106,7041808572
784,6.281940721600164e+104,3.8849345254535095e+211,6.232924293983932e+105,7263231870
785,1.918160345123757e+103,3.386369722330763e+208,1.8402091517897533e+104,7430819969
786,1.729435518150843e+105,2.9433659698046354e+212,1.7156240758990984e+106,7245123543
787,2.721383147973711e+105,7.26261027362192e+212,2.694923055232175e+106,7259612415
788,1.332370833978008e+105,1.7532548956150727e+212,1.324105318928624e+106,7225624434
789,1.2742837582750975e+105,1.6323819998939854e+212,1.2776470560737756e+106,6507178723
790,3.1678567029418984e+105,9.903036383864924e+212,3.14690902058908e+106,7494509110
791,1.9241877636632855e+104,3.8348677323893716e+210,1.9582818317058888e+105,7275952900
792,5.639217101637084e+105,3.1376452865398397e+213,5.6014688132130485e+106,7419807708
793,2.8884351115657754e+106,8.283031047781769e+214,2.8780255467562772e+107,7278310177
794,2.401678290907206e+105,5.672607416919029e+212,2.381723623118146e+106,7099414954
795,8.305550265933255e+105,6.880553375545179e+213,8.29491011135454e+106,7172596549
796,6.788156963029517e+106,4.602719894610388e+215,6.78433481972285e+107,6682145847
797,4.919045455484625e+106,2.416274903823272e+215,4.915561924971826e+107,7751879952
798,1.3268066636358742e+107,1.7603035843741988e+216,1.3267643288746495e+108,7545929624
799,4.723336949892801e+108,2.2284355916258488e+219,4.72063088117028e+109,7549069102
800,3.774944939293678e+106,1.3620608433633656e+215,3.6906108483059624e+107,7383859810
801,4.7764946987955045e+106,2.1889398351027097e+215,4.678610728734236e+107,7278324698
802,4.3347178830678716e+107,1.8757380754955653e+217,4.3309791912402044e+108,7278330449
803,6.302731211425162e+106,3.997954230923794e+215,6.322937791030206e+107,7461128667
804,3.4557392890893603e+106,1.2231313504500839e+215,3.497329481833366e+107,7496765175
805,4.65332270666079e+107,2.1817432952371936e+217,4.670913502985464e+108,7330841551
806,6.061671430251379e+107,3.725023588273435e+217,6.103297132102807e+108,7315561057
807,1.5178109678764563e+108,2.3343911449815466e+218,1.5278714425571108e+109,7523188091
808,1.0000141475094164e+108,1.0128042813970667e+218,1.0063817771586819e+109,7860208194
809,3.844600985753405e+107,1.5002297942324898e+217,3.8732799979248723e+108,7700137177
810,1.251903061194721e+108,1.5888436095031137e+218,1.2604933992302831e+109,7659171832
811,3.2345962591545625e+107,1.0667640960378452e+217,3.2661354779583854e+108,7164730062
812,4.0313983533602e+108,1.6483604990773267e+219,4.060000614627203e+109,7618767613
813,2.5444440248780975e+109,6.588383603291663e+220,2.5667846819107486e+110,7338100177
814,1.0594455151361503e+108,1.135065632014667e+218,1.0653945898185644e+109,7805829124
815,4.212849662203764e+108,1.8014219326325528e+219,4.244316119980406e+109,7990793989
816,5.806110705061872e+107,3.4102140883370314e+217,5.839703835244585e+108,8142058009
817,1.5523542510587793e+109,2.462712596226571e+220,1.5693032199758498e+110,7687319293
818,5.341514478383751e+109,2.923874452067639e+221,5.407286243641665e+110,7926775808
819,5.192784968164017e+109,2.7842709076349585e+221,5.276619095249304e+110,7943175254
820,5.590361126117714e+108,3.2138138572316675e+219,5.669050941058536e+109,7662699708
821,1.8128318790516375e+109,3.373604523661625e+220,1.836737467266791e+110,7672254152
822,9.801552508606999e+107,1.0120579243370452e+218,1.0060108967287806e+109,7838245220
823,2.6395649254208898e+109,7.268597272371843e+220,2.6960336185537157e+110,8150836272
824,6.439430241061154e+109,4.276927687944406e+221,6.539822388983058e+110,7635644358
825,2.0565353822598905e+110,4.377344954498671e+222,2.0922105425837696e+111,8156842430
826,1.2902122861087322e+110,1.7245594910299948e+222,1.3132248440499421e+111,8135550006
827,2.3246431967290928e+110,5.590430419114532e+222,2.3644091056994624e+111,8121226652
828,2.476002089315903e+109,6.380589354100313e+220,2.5259828491302773e+110,8078292856
829,1.4102504274527887e+109,1.9446133594790544e+220,1.3944939438660372e+110,7735457167
830,2.9182209181043934e+110,8.842535154766961e+222,2.973640051312021e+111,7995577459
831,3.059797876326944e+110,9.831227269653405e+222,3.135478794323668e+111,8096897585
832,1.8072905075319964e+111,3.435667161795494e+224,1.8535552761640247e+112,8134562268
833,4.942942132376979e+110,2.5409670327867477e+223,5.040800564182983e+111,8103550882
834,2.3936898441192849e+111,5.92995006630821e+224,2.4351488797008308e+112,7906033887
835,9.896102236809379e+110,1.024820655715421e+224,1.012334260862202e+112,7978600841
836,4.842284463282709e+111,2.4575068675988064e+225,4.957324749901711e+112,8153341057
837,4.998988093129499e+113,2.618369256402704e+229,5.117000348253559e+114,8007375297
838,5.790789066818605e+111,3.521718239374413e+225,5.934406658946126e+112,7825269296
839,9.416079471068055e+111,9.325139788368061e+225,9.656676337316096e+112,8188525138
840,2.8708195191478866e+111,8.666335785312521e+224,2.943864090835805e+112,8230736387
841,7.793157185651818e+111,6.378187659649851e+225,7.986355651766237e+112,8245581362
842,5.242086663901509e+111,2.9022729110642674e+225,5.387274738737823e+112,8822273032
843,3.119651094979643e+111,1.02924763773281e+225,3.2081889559887366e+112,8889781708
844,4.701549464077144e+111,2.3268085311358654e+225,4.8237003753714486e+112,8451909566
845,1.8090125505444045e+112,3.4773011155155577e+226,1.86475229333967e+113,9116800072
846,8.113737373277663e+112,6.9676712403918325e+227,8.347257777493056e+113,8196103346
847,7.644144191405501e+112,6.206812598001402e+227,7.878332690361205e+113,8330598536
848,7.265866341508507e+112,5.604757068418311e+227,7.486492548863127e+113,8467648345
849,2.595327440334073e+112,7.20729984096824e+226,2.6846414734500844e+113,8506813109
850,1.4853592597270962e+112,2.401007145459998e+226,1.5495183591877826e+113,8412576203
851,1.8689210038785122e+113,3.7173296681079003e+228,1.928037776628845e+114,8282669495
852,1.0061561339458242e+113,1.0801219474195517e+228,1.0392891548647815e+114,8276639808
853,1.8223862228011006e+113,3.571321455495964e+228,1.8897940246217215e+114,8463509521
854,7.118669211211979e+112,5.367412862424542e+227,7.326262937149158e+113,8199191589
855,2.379969913649779e+115,6.050787424520926e+232,2.4598348368378165e+116,8440288494
856,1.1790915772713142e+113,1.4844062204698482e+228,1.2183621056442326e+114,8588529465
857,1.6389925303726417e+113,2.860986972642885e+228,1.69144523193714e+114,8722851516
858,2.680310678845897e+114,7.722515219083751e+230,2.7789413846074102e+115,8396909104
859,5.673566776854286e+113,3.452252499098972e+229,5.87558720393032e+114,7718310185
860,5.501041925930986e+113,3.2419438851855536e+229,5.693807061347928e+114,8889314398
861,6.419989963121635e+113,4.431091738988629e+229,6.656644604444967e+114,8473200666
862,1.1933138511675285e+113,1.4969996067579422e+228,1.2235193528334327e+114,8641321926
863,8.45328491678888e+114,7.74932197502717e+231,8.803023330099251e+115,8515707262
864,6.444662480193792e+114,4.5069381314395034e+231,6.713373318563108e+115,8242819973
865,1.1321946719383377e+116,1.3911365414351256e+234,1.1794645146994146e+117,8444938052
866,9.475389211150569e+114,9.747838497522212e+231,9.873114249071674e+115,8733878115
867,1.5038462291765309e+115,2.4462812294815023e+232,1.5640592154651634e+116,8949482477
868,1.2444665928819977e+115,1.6849979491924674e+232,1.2980747086329305e+116,8637889526
869,2.8318766043961806e+115,8.723260453419474e+232,2.953516624876094e+116,8959767343
870,3.7859776465004418e+115,1.5601438994967771e+233,3.9498656932822124e+116,8675180820
871,6.740643992052022e+115,4.9554228938039625e+233,7.039476467610331e+116,8799728550
872,1.1791241512871355e+116,1.5117184792327094e+234,1.2295196131956209e+117,8731449579
873,3.851284739855496e+115,1.6272600404348129e+233,4.033931135300667e+116,8775146210
874,5.139344849037365e+116,2.89391033210781e+235,5.379507721072449e+117,9061018345
875,5.077712423213993e+114,2.8362398618917e+231,5.325635982576823e+115,9051054558
876,2.6259706096351943e+116,7.576234209800448e+234,2.752495996327778e+117,9154192906
877,6.073959240071016e+115,4.111901447895501e+233,6.41241097239993e+116,9074727269
878,7.341084304542299e+116,5.918481307031576e+235,7.693166647767079e+117,9077900285
879,1.537232377790716e+117,2.591722616524745e+236,1.6098827958968768e+118,9168979791
880,6.616695743154894e+116,4.826445720587801e+235,6.947262569233871e+117,8922712461
881,6.75038623133247e+117,5.0299035625172206e+237,7.092181302333733e+118,9043005369
882,9.16971811382296e+115,9.171813457936954e+233,9.576958524467438e+116,9068524714
883,1.6201106635928026e+117,2.90017483231621e+236,1.7029899683545438e+118,9001768207
884,4.546450339374098e+116,2.294759892433673e+235,4.7903652182622497e+117,9596762580
885,6.781146318167838e+117,5.091944429937224e+237,7.1357861724810845e+118,9115155610
886,7.433149134697473e+117,6.1268185127279416e+237,7.8273996401921e+118,9120775954
887,1.4271638394087597e+118,2.2588073273367594e+238,1.5029329084615718e+119,9330589745
888,3.217275053570006e+117,1.1868273224704311e+237,3.4450360266192155e+118,9185628950
889,6.280971057764768e+117,4.370899005603323e+237,6.6112774904728685e+118,9260997279
890,1.6973674377868798e+118,3.2102294933482327e+238,1.791711330920311e+119,9194036156
891,1.9977704675419003e+118,4.456087636184757e+238,2.1109447259899434e+119,9469099185
892,1.017103627094534e+118,1.1552596926400724e+238,1.074830076170216e+119,9576758155
893,1.9631032850621246e+116,6.677871955347021e+234,2.584157881273321e+117,9479874573
894,1.217096347613788e+119,1.6555633802959116e+240,1.2866869783657219e+120,9085736960
895,1.7751728862498846e+118,3.5158194981909277e+238,1.875051865466907e+119,9226871252
896,3.584142560800084e+120,1.4413671797058327e+243,3.796534182258646e+121,9678966086
897,7.568050416888883e+119,6.436337151401512e+241,8.022678574766356e+120,9404974305
898,2.5304807261852475e+119,7.20082529387996e+240,2.683435353027898e+120,9375602066
899,2.750003668610046e+118,8.604194207989803e+238,2.9332906790820786e+119,9466798747
900,4.777329607820595e+119,2.5677324803895092e+241,5.067279822932131e+120,9752250804
901,2.441073648979918e+119,6.74354565597494e+240,2.5968337751914236e+120,9662322385
902,1.1706370787694194e+119,1.5334686117042717e+240,1.2383329970990322e+120,9439042569
903,7.827259370223763e+118,7.033488199865103e+239,8.38658941397819e+119,9707842697
904,2.1755017676900303e+119,5.36105181151515e+240,2.315394526104601e+120,9647980307
905,4.576901248056078e+120,2.359664225633134e+243,4.857637518005161e+121,9995054464
906,9.779469352230572e+119,1.0858771407526097e+242,1.0420542887741548e+121,9829585468
907,1.9575903679799392e+120,4.350278943586036e+242,2.085732231995765e+121,9783243991
908,1.718736738593758e+120,3.3638416803969694e+242,1.8340778828602044e+121,9646740862
909,3.9200105814976176e+121,1.75035678712017e+245,4.1837265531104804e+122,10043650664
910,5.961951541191807e+120,4.0411752743311225e+243,6.3570238904153275e+121,10117810367
911,6.816802943332306e+121,5.295160601479984e+245,7.276785417668975e+122,9931560851
912,6.856001485145363e+120,5.361589972120956e+243,7.322287874784053e+121,10172476088
913,1.7200520217658525e+120,3.285807778853862e+242,1.8126797231871551e+121,10156845887
914,1.342360202623698e+121,2.0441052382054458e+244,1.4297220842546448e+122,10069843648
915,1.07621518830025e+122,1.3257013282851796e+246,1.1513910405614505e+123,9713609536
916,7.855361175052731e+120,7.024805072410977e+243,8.381411022262885e+121,9690045634
917,6.524889210407956e+121,4.897193731102533e+245,6.997995235138799e+122,9980969385
918,3.6673662936534565e+122,1.5450813997960755e+247,3.930752345030243e+123,10065823315
919,4.105657243605009e+122,1.9397912087660222e+247,4.404306084692596e+123,10009689769
920,5.378673235633981e+121,3.3353736555356246e+245,5.775269392448827e+122,9664719358
921,1.3679439032099322e+122,2.1605188130568685e+246,1.4698703388587948e+123,10219378821
922,5.578622415354959e+122,3.5928675575023054e+247,5.994053351032426e+123,10148398329
923,3.083182342227977e+122,1.0987423758060755e+247,3.314728308332488e+123,10378143334
924,5.854079168454376e+120,4.265276717150952e+243,6.530908602293368e+121,10104100488
925,3.579109359684786e+122,1.4972871812272644e+247,3.869479527310184e+123,9835387433
926,1.2274179374711212e+122,1.7337336561117371e+246,1.3167132019205007e+123,10014214314
927,2.6620678342411655e+123,8.215490772269118e+248,2.866267742599968e+124,9938321118
928,6.976253980514983e+122,5.661829278574417e+247,7.524512793911921e+123,10313353920
929,1.2128307182261746e+122,1.8619299604554627e+246,1.364525544083167e+123,10359479294
930,2.8079481152895757e+124,9.185603554299977e+250,3.0307760646903584e+125,10221303034
931,2.097064624598746e+123,5.133296332582121e+248,2.2656778969178566e+124,10115946582
932,2.5241965956703923e+123,7.454012133205386e+248,2.730203679802184e+124,9883890451
934,9.338154288472154e+121,1.001848772250576e+246,1.0009239592749172e+123,10299610214
933,4.411217873655689e+124,2.2805264437820242e+251,4.775485780297146e+125,10674476428
935,4.7903097913656515e+123,2.6850331918184663e+249,5.181730591046263e+124,10328114970
936,3.551806050575382e+123,1.4864178183184404e+249,3.8554089514841877e+124,10127706431
937,2.260336114965104e+123,5.983476663677145e+248,2.446114605589269e+124,10578625240
938,1.7819748106173732e+123,3.713755891179316e+248,1.9271107625612276e+124,10458168447
939,3.48460566111623e+124,1.4274861639446911e+251,3.778208787169776e+125,10149460099
940,3.4150186921891525e+124,1.3758599842264375e+251,3.709258664782543e+125,10272722493
942,2.6048518723113834e+123,7.832810290237543e+248,2.798715828775323e+124,10585778546
941,2.756664479645533e+124,8.923494041423428e+250,2.9872217931421544e+125,10701048754
943,1.3765411622555274e+125,2.2301275012928767e+252,1.493361142287048e+126,10923817249
944,3.236848575065559e+124,1.234384408609739e+251,3.513380720345774e+125,10300192674
945,8.120050210837352e+124,7.82276404657808e+251,8.844639080583267e+125,10555602533
946,8.605771050065789e+125,8.749974172430166e+253,9.354129661507887e+126,10995362026
947,2.1022105643325504e+125,5.234120146094183e+252,2.2878199549121392e+126,11135801974
948,2.0535069429585395e+125,4.993566757418163e+252,2.234628997712632e+126,10897710587
949,3.783086273304273e+125,1.7040260691513264e+253,4.1279850643520096e+126,10482077504
950,5.808195959105407e+124,4.041627615790523e+251,6.3573796612995535e+125,10788328412
951,3.077657478331048e+126,1.1274569772502883e+255,3.3577626140784405e+127,10897978453
952,8.99135723438782e+124,9.760104956205684e+251,9.879324347446886e+125,10515597431
953,1.347958304674133e+126,2.1696149401012082e+254,1.47296128262124e+127,11141018587
954,9.22872638136208e+125,1.0171355646050011e+254,1.0085313899948782e+127,10877909055
955,1.186040380821972e+126,1.6820740658011863e+254,1.2969479811469641e+127,10337801074
956,7.94724948886367e+125,7.437405257429296e+253,8.624039226156903e+126,10882626815
957,8.18368093433237e+126,8.021785890249817e+255,8.956442312799105e+127,10795135217
958,2.1407760850499218e+126,5.485858548346376e+254,2.342190971792517e+127,10637087790
959,8.841006748959577e+126,9.383466356894315e+255,9.686829386798508e+127,11256664338
960,5.715888601339071e+127,3.927314949995873e+257,6.26682930196433e+128,10796749069
961,1.1060451345044778e+127,1.4716329896833737e+256,1.2131088119716935e+128,10924217507
962,2.8920279614659186e+128,1.0080724702288638e+259,3.1750157011089944e+129,10941945513
963,2.333541905684432e+128,6.572710269310783e+258,2.563729757464851e+129,11063108121
964,7.873489348654346e+127,7.481701471033885e+257,8.649682925422113e+128,11049138673
965,2.741191203596418e+127,9.096477219716493e+256,3.0160366741332064e+128,10736480336
966,2.9994686293628455e+127,1.0847753221135172e+257,3.2935927527754812e+128,10724383424
967,4.606604466116994e+127,2.564832167743809e+257,5.0644172100487625e+128,11277727236
968,3.651422834076613e+127,1.6139501532357e+257,4.017399847209262e+128,11416220788
969,4.864253669351746e+128,2.868733297041586e+259,5.356055728837767e+129,11119761230
970,4.661097909583862e+129,2.6301257511405548e+261,5.128475164354952e+130,11367412259
971,7.409872579181575e+127,6.673403564200305e+257,8.169090257917528e+128,10837867362
972,1.132919478580742e+127,1.4978199634630704e+256,1.2238545515963367e+128,11193810238
973,1.8814464729855382e+128,4.3654423071999186e+258,2.089364091583829e+129,11100584551
974,6.1229714505938886e+128,4.57422738191336e+259,6.763303469395234e+129,11317778231
975,4.07115302394547e+128,2.0187999999294343e+259,4.493105829968213e+129,11327359932
976,1.918780204084504e+129,4.50985539496177e+260,2.1236420119600596e+130,11171016918
977,9.116322094952815e+128,1.0181240843408322e+260,1.00902134979436e+130,11204375868
978,1.0599291627993547e+129,1.3768611083537197e+260,1.1733972508718944e+130,11749072381
979,1.621423157721704e+129,3.220447110068277e+260,1.794560422518082e+130,11507352723
980,5.638677823930103e+129,3.8789607561845617e+261,6.228130342393744e+130,11433205926
981,1.859850550713712e+130,4.2795172134436886e+262,2.0686994014219872e+131,11262063139
982,9.104536312151006e+128,9.852604682537358e+259,9.92602875400699e+129,11967344782
983,8.790831880992552e+129,9.490800560298847e+261,9.742073988786395e+130,11446097633
984,3.779315133307034e+128,1.68104169944821e+259,4.1000508526702566e+129,11770662394
985,1.3948826711838893e+130,2.399412657489695e+262,1.549003762903659e+131,12010258564
986,7.370622105798484e+130,6.706011518247766e+263,8.18902406776764e+131,11644300675
987,1.424782989086951e+130,2.5093188020206998e+262,1.584082953011205e+131,11688613924
988,1.3644754893389087e+130,2.298041005731528e+262,1.5159290899417188e+131,11799406021
989,2.1604918177641825e+130,5.774523348723486e+262,2.4030237927917997e+131,11441448550
990,9.265251142990278e+130,1.0743646430627635e+264,1.0365156260581716e+132,11566542490
991,5.941808005103104e+129,4.48875239126974e+261,6.699815214817301e+130,11607813385
992,7.401955935694067e+129,6.860829189620194e+261,8.283012247739463e+130,11985924957
993,3.0986490920075324e+130,1.1825080037223605e+263,3.4387614103371005e+131,11524646382
994,3.1327242372434097e+130,1.2287595411718803e+263,3.5053666586705024e+131,11504278934
995,1.0301039249130332e+130,1.3073095333606538e+262,1.1433763743232819e+131,11074201740
996,3.0775812529024403e+131,1.1824573228116162e+265,3.4386877189003603e+132,11444524333
997,2.0378455288226987e+132,5.183101955630209e+266,2.2766426938872534e+133,10586269125
998,1.4666756616391713e+131,2.683197126421577e+264,1.6380467412200352e+132,9854702537
999,3.500910601890215e+131,1.5274121834245305e+265,3.908212102003332e+132,8812818544
